sample,oxide,n,mean,2SD,2RSD%,2SE
UnkA-C21MI_24,Fo,4,79.2610317786766,0.35576396482715317,0.4488510392099936,0.17788198241357658
UnkA-C21MI_25,SiO2,3,39.048566060914446,1.3045140064669662,3.3407475307338257,0.7531615127953402
UnkA-C21MI_25,MgO,3,44.45333333333334,0.1205542754668314,0.27119288122412577,0.0696020433927354
UnkA-C21MI_25,FeO,3,16.720000000000002,0.11135528725660077,0.6660005218696218,0.06429100507328656
UnkA-C21MI_25,MnO,3,0.28543333333333337,0.012329368732150629,4.319526590733608,0.007118364356445321
UnkA-C21MI_25,CaO,3,0.37526666666666664,0.0020428737928059985,0.5443792306287082,0.0011794537341969751
UnkA-C21MI_25,Cr2O3,3,0.018166666666666668,0.017390035460956754,95.72496584012892,0.01004014165460052
UnkA-C21MI_25,NiO,3,0.16016666666666665,0.014162391511793953,8.842283982389565,0.00817666055170311
UnkA-C21MI_25,Al2O3,3,0.0313,0.0027999999999999974,8.945686900958458,0.0016165807537309508
UnkA-C21MI_25,Fo,3,82.57614327964664,0.11267402259267373,0.13644863772712137,0.06505237727455816
UnkA-C21MI_26,SiO2,3,39.31874691754734,0.44661589244997096,1.1358853663025903,0.2578538057303557
UnkA-C21MI_26,MgO,3,43.800000000000004,0.2615339366124401,0.5971094443206395,0.15099668870541483
UnkA-C21MI_26,FeO,3,17.28,0.39949968710876255,2.3119194855831164,0.23065125189341534
UnkA-C21MI_26,MnO,3,0.3066,0.007493997598078017,2.444226222465107,0.004326661530556752
UnkA-C21MI_26,CaO,3,0.37143333333333334,0.016164570310816605,4.351943904913382,0.0093326190202846
UnkA-C21MI_26,Cr2O3,3,0.008,0.0033045423283716594,41.30677910464574,0.0019078784028338904
UnkA-C21MI_26,NiO,3,0.14696666666666666,0.001501110699893014,1.0213953503468003,0.0008666666666666591
UnkA-C21MI_26,Al2O3,3,0.029433333333333336,0.0046704746368365305,15.867977248595233,0.0026964997888208908
UnkA-C21MI_26,Fo,3,81.87836586839967,0.4256584233885541,0.5198667790618837,0.24575400532621341
UnkA-C21MI_3,SiO2,3,40.26450871933254,1.3127643610868263,3.2603511202323885,0.7579248572560262
UnkA-C21MI_3,MgO,3,45.78666666666666,1.2208740038731825,2.6664400201074168,0.7048719347827982
UnkA-C21MI_3,FeO,3,14.733333333333334,1.6129889439588014,10.947888759901367,0.9312596009945042
UnkA-C21MI_3,MnO,3,0.3196,0.015215781281288235,4.7608827538448795,0.008784835418682232
UnkA-C21MI_3,CaO,3,0.32606666666666667,0.016668933179220982,5.112124262693002,0.00962381305812712
UnkA-C21MI_3,Cr2O3,3,0.021533333333333335,0.015886262409180247,73.77521242653366,0.00917193787835725
UnkA-C21MI_3,NiO,3,0.23399999999999999,0.024695748621979468,10.553738727341655,0.014258097114739176
UnkA-C21MI_3,Al2O3,3,0.022033333333333335,0.0018036999011291593,8.186232531599815,0.0010413666234542216
UnkA-C21MI_3,Fo,3,84.70688620435156,1.7631727036226688,2.081498662775885,1.0179682350643482
UnkA-C21MI_4,SiO2,4,40.26353086671732,1.376964604161667,3.419880409196539,0.6884823020808335
UnkA-C21MI_4,MgO,4,41.8225,0.176162803489652,0.4212153828433307,0.088081401744826
UnkA-C21MI_4,FeO,4,19.8525,0.10999999999999754,0.5540863871048863,0.05499999999999877
UnkA-C21MI_4,MnO,4,0.36212500000000003,0.011694300606135752,3.2293546720430104,0.005847150303067876
UnkA-C21MI_4,CaO,4,0.299775,0.01914462500720939,6.386331417633022,0.009572312503604696
UnkA-C21MI_4,Cr2O3,4,0.0037,0.005633234713140695,152.2495868416404,0.0028166173565703475
UnkA-C21MI_4,NiO,4,0.13365,0.014986660735467382,11.213363812545742,0.007493330367733691
UnkA-C21MI_4,Al2O3,4,0.028624999999999998,0.008782368700982665,30.680764020900142,0.004391184350491332
UnkA-C21MI_4,Fo,4,78.97050460654181,0.13696196688306483,0.1734343316728903,0.06848098344153242
UnkA-C21MI_5,SiO2,3,40.034781448826756,1.432174718629047,3.5773261818843216,0.8268664593270568
UnkA-C21MI_5,MgO,3,41.77333333333333,0.05773502691895929,0.13821024637478285,0.03333333333333144
UnkA-C21MI_5,FeO,3,20.07,0.3984971769034253,1.9855365067435242,0.23007245235649854
UnkA-C21MI_5,MnO,3,0.36979999999999996,0.007302054505411488,1.974595593675362,0.004215843134336643
UnkA-C21MI_5,CaO,3,0.2936,0.002599999999999986,0.8855585831062622,0.001501110699893019
UnkA-C21MI_5,Cr2O3,3,0.005299999999999999,0.009297311439335567,175.4209705535013,0.005367805262240177
UnkA-C21MI_5,NiO,3,0.13753333333333334,0.018774805813465373,13.651094871642297,0.010839639190387185
UnkA-C21MI_5,Al2O3,3,0.03153333333333333,0.006407287517610972,20.319093607645787,0.003699249173068024
UnkA-C21MI_5,Fo,3,78.76962897893397,0.3094145641673295,0.39280947260787386,0.17864058191319843
UnkA-C21MI_6,SiO2,3,39.0694743175737,0.19790275801906418,0.506540621484754,0.11425921061567608
UnkA-C21MI_6,MgO,3,41.846666666666664,0.08326663997865548,0.19898034087618804,0.0480740170061924
UnkA-C21MI_6,FeO,3,19.89,0.03999999999999915,0.20110608345902034,0.02309401076758454
UnkA-C21MI_6,MnO,3,0.3664,0.00446766158073775,1.2193399510747134,0.002579405616287089
UnkA-C21MI_6,CaO,3,0.29596666666666666,0.01430011654964157,4.831664562329622,0.008256176139378584
UnkA-C21MI_6,Cr2O3,3,0.006333333333333333,0.011085726558657909,175.03778776828278,0.006400347212803728
UnkA-C21MI_6,NiO,3,0.13463333333333335,0.006407287517610928,4.759064756829111,0.0036992491730679987
UnkA-C21MI_6,Al2O3,3,0.029766666666666667,0.016045352390437966,53.903759430362705,0.009263788521861766
UnkA-C21MI_6,Fo,3,78.94878314695261,0.05235617510572091,0.06631663341570052,0.03022785179102715
UnkA-C21MI_7,SiO2,3,40.59874689397161,1.425735346619591,3.5117718050339484,0.8231486861639853
UnkA-C21MI_7,MgO,3,45.973333333333336,0.16165807537309587,0.35163444469205885,0.09333333333333371
UnkA-C21MI_7,FeO,3,14.736666666666666,0.190087699058442,1.2898961709462249,0.10974718422102807
UnkA-C21MI_7,MnO,3,0.24763333333333334,0.009683663218706744,3.9104845411388114,0.005590865566062017
UnkA-C21MI_7,CaO,3,0.3433333333333333,0.00488808074128623,1.423712837267834,0.0028221347318022304
UnkA-C21MI_7,Cr2O3,3,0.015633333333333332,0.002700617213403881,17.27473697273272,0.0015592020751368678
UnkA-C21MI_7,NiO,3,0.19126666666666667,0.005658032638058324,2.958190643808814,0.003266666666666662
UnkA-C21MI_7,Al2O3,3,0.028999999999999998,0.0035042830935870443,12.083734805472568,0.0020231987873991345
UnkA-C21MI_7,Fo,3,84.75827230400381,0.2118063785364033,0.24989463892882818,0.12228646966407222
UnkA-C21MI_8,SiO2,3,40.0038159560925,1.466601485213119,3.666153965968735,0.8467427622816993
UnkA-C21MI_8,MgO,3,42.879999999999995,0.6128621378417766,1.4292493886235462,0.35383612025907923
UnkA-C21MI_8,FeO,3,18.42,0.6352952069707436,3.4489424916978475,0.36678785875943787
UnkA-C21MI_8,MnO,3,0.33063333333333333,0.014683777897167113,4.44110633042659,0.00847768312165011
UnkA-C21MI_8,CaO,3,0.3766,0.044538971698951484,11.826598964140064,0.025714587299818764
UnkA-C21MI_8,Cr2O3,3,0.004866666666666667,0.011759818592705132,241.6401080692835,0.006789534430119474
UnkA-C21MI_8,NiO,3,0.13823333333333332,0.038301087887073544,27.70756297593939,0.022113143401857428
UnkA-C21MI_8,Al2O3,3,0.0296,0.003903844259188632,13.188663037799431,0.002253885533916932
UnkA-C21MI_8,Fo,3,80.58052787854412,0.7460732371513847,0.9258728588573059,0.43074558430452753
UnkA-C21MI_9,SiO2,3,40.09052543701994,1.0989533362179826,2.741179678336666,0.6344810044922896
UnkA-C21MI_9,MgO,3,42.13333333333333,0.07023769168568209,0.16670338216538472,0.040551750201986494
UnkA-C21MI_9,FeO,3,19.419999999999998,0.16370705543744854,0.8429817478756363,0.09451631252505191
UnkA-C21MI_9,MnO,3,0.37083333333333335,0.012213653562031825,3.2935694998737506,0.0070515561718279066
UnkA-C21MI_9,CaO,3,0.31970000000000004,0.019427815111329363,6.076889306014814,0.011216654284292287
UnkA-C21MI_9,Cr2O3,3,0.005366666666666666,0.0049328828623162475,91.91707196862573,0.0028480012484391774
UnkA-C21MI_9,NiO,3,0.11993333333333334,0.021298200236952756,17.758365956325253,0.012296521640059226
UnkA-C21MI_9,Al2O3,3,0.0263,0.00642806347199528,24.441305977168366,0.0037112441759244753
UnkA-C21MI_9,Fo,3,79.45515652041446,0.16464386714855542,0.20721608811663894,0.09505718101863946
